Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
25.3,-33.8,95,19821228,26.23,15.31,75.33,42.31,1.4,1.86,30.34,0.01,5.96
25.3,-33.8,95,19821229,27.08,14.36,84.97,41.56,1.57,2.35,31.69,0.00,6.16
25.3,-33.8,95,19821230,28.67,13.54,84.37,38.46,1.54,2.19,31.34,0.50,6.34
25.3,-33.8,95,19821231,21.77,15.41,92.48,55.03,1.4,2.35,18.61,0.92,4.03
25.3,-33.8,95,19830101,23.63,12.91,89.53,49.8,1.46,2.47,24.54,0.03,4.69
25.3,-33.8,95,19830102,27.08,14.79,95.5,45.15,1.68,1.57,26.83,0.05,5.24
25.3,-33.8,95,19830103,28.6,13.26,89.73,38.91,1.46,1.59,31.42,0.00,6.15
25.3,-33.8,95,19830104,27.96,16.09,72.77,44.9,1.67,2.09,28.89,0.01,5.93
25.3,-33.8,95,19830105,25.09,16.29,78.44,34,1.28,4.01,26.08,0.13,6.35
25.3,-33.8,95,19830106,25.21,14.15,74.14,38.47,1.26,2.09,29.55,0.00,5.83
25.3,-33.8,95,19830107,35.32,14.67,79.79,29.66,1.59,2.15,31.63,0.00,7.62
25.3,-33.8,95,19830108,29.89,17.91,55.72,33.12,1.54,2.09,30.6,0.00,6.75
25.3,-33.8,95,19830109,26.35,14.96,100,49.83,1.8,1.84,29.01,0.00,5.35
25.3,-33.8,95,19830110,27.15,15.78,94.42,45.12,1.66,2.28,29.8,0.02,5.92
25.3,-33.8,95,19830111,22.73,15.65,74.34,53.82,1.36,3.87,18.52,0.11,4.71
25.3,-33.8,95,19830112,22.09,14.13,74.93,48.29,1.25,2.29,18.63,0.24,4.17
25.3,-33.8,95,19830113,21.68,13.66,81.82,52.84,1.42,3.18,14.65,0.96,3.53
25.3,-33.8,95,19830114,21.83,16,77.83,61.39,1.59,4.29,8.01,0.42,2.99
25.3,-33.8,95,19830115,33.61,15.76,88.11,31.75,1.86,2.13,31.85,0.00,7.15
25.3,-33.8,95,19830116,26.56,18.23,86.51,46.41,1.8,3.52,29.8,0.58,6.13
25.3,-33.8,95,19830117,27.16,16.81,97.26,53.44,1.86,2.48,25.46,0.91,5.25
25.3,-33.8,95,19830118,36.6,15.78,89.09,33.51,1.84,2.61,29.18,0.37,7.68
25.3,-33.8,95,19830119,25.85,16.86,89.62,51.17,1.85,2.23,21.45,1.23,4.45
25.3,-33.8,95,19830120,29.46,16.38,95.79,43.36,1.66,1.45,29.89,0.00,6.02
25.3,-33.8,95,19830121,29.99,15.74,76.48,35.85,1.67,2.47,30.51,0.21,6.57
25.3,-33.8,95,19830122,21.6,15.58,80.66,47.51,1.38,3.38,15.22,0.31,3.96
25.3,-33.8,95,19830123,25.75,13.81,81.98,40.86,1.31,1.87,30.52,0.00,5.80
25.3,-33.8,95,19830124,32.48,14.07,94.31,29.14,1.62,1.89,30.68,0.00,6.69
25.3,-33.8,95,19830125,30.91,16.76,83.69,44.62,2.06,1.98,29.83,0.02,6.16
25.3,-33.8,95,19830126,27.4,19.99,93.29,53.88,2.06,2.3,23.17,0.43,5.02
25.3,-33.8,95,19830127,30.53,19.27,88.26,51.4,2.11,1.85,23.62,0.10,5.32
25.3,-33.8,95,19830128,26.48,18.63,87.71,55.94,1.98,2.15,17.99,0.82,4.08
25.3,-33.8,95,19830129,27.5,15.51,81.79,37.92,1.66,1.82,30.11,0.00,5.78
25.3,-33.8,95,19830130,29.11,16.91,91.41,47.41,2.05,2.05,29.2,0.00,5.75
25.3,-33.8,95,19830131,30.86,19.32,93.96,50.2,2.4,2.08,21.98,0.48,4.91
25.3,-33.8,95,19830201,27.9,18.72,88.57,57.88,2.06,2.67,22.56,1.31,4.94
25.3,-33.8,95,19830202,21.67,12.62,91.4,34.83,1.17,4,23.4,10.16,4.98
25.3,-33.8,95,19830203,29.57,10.75,79.89,27.27,1.11,1.74,30.12,0.00,6.19
25.3,-33.8,95,19830204,19.4,13.78,74.06,58.8,1.36,3.78,11.54,0.68,3.02
25.3,-33.8,95,19830205,24.91,12.35,77.88,38.44,1.31,2.5,29.59,0.02,5.56
25.3,-33.8,95,19830206,27.59,13.58,79.47,34.13,1.42,2.54,29.61,0.00,6.04
25.3,-33.8,95,19830207,24.01,15.5,72.02,53.46,1.55,2.35,17.02,0.31,3.89
25.3,-33.8,95,19830208,27.07,13.41,90.05,48.08,1.8,2.04,28.95,0.00,5.24
25.3,-33.8,95,19830209,27.91,15.38,94.42,49.37,1.85,1.75,27.41,0.01,5.23
25.3,-33.8,95,19830210,26.37,16.78,83.54,59.12,1.79,1.51,18.56,0.09,3.94
25.3,-33.8,95,19830211,28.02,14.61,69.45,37.81,1.39,2.45,22.56,1.54,5.38
25.3,-33.8,95,19830212,18.92,12.81,85.49,45.9,1.11,4.68,17.87,3.92,4.21
25.3,-33.8,95,19830213,19.19,11.95,68.48,42.45,1.04,2.51,14.37,0.11,3.47
25.3,-33.8,95,19830214,23.67,11.59,83.36,34.37,1.28,2.12,27.2,0.01,4.88
25.3,-33.8,95,19830215,27.15,12.24,92.68,42.62,1.61,3.41,28.22,0.00,5.53
25.3,-33.8,95,19830216,29.07,14.8,87.94,42.39,1.78,3.39,27.9,0.00,5.94
25.3,-33.8,95,19830217,31.9,16.32,91.46,40.03,1.91,2.25,27.29,0.00,6.05
25.3,-33.8,95,19830218,27.8,17.82,93.12,52.04,2.01,2.51,23.29,0.04,4.85
25.3,-33.8,95,19830219,24.82,18.79,87.23,66.35,2.14,2.6,16.56,2.79,3.39
25.3,-33.8,95,19830220,22.8,17.4,91.98,71.74,1.94,3.22,10.15,4.95,2.52
25.3,-33.8,95,19830221,28.63,16.89,87.65,52.58,2.09,2.14,24.25,0.01,4.84
25.3,-33.8,95,19830222,27.3,18.32,90.89,70.39,2.18,1.6,17.51,3.91,3.64
25.3,-33.8,95,19830223,28.05,17.46,94.6,49.11,2.03,1.89,23.91,1.10,4.73
25.3,-33.8,95,19830224,28.5,15.3,95.97,51.66,1.97,2.17,24.97,0.08,4.87
25.3,-33.8,95,19830225,24.06,17.84,92.88,66.66,2.14,2.35,14.07,2.39,2.78
25.3,-33.8,95,19830226,29.95,18.08,98.57,53.23,2.15,1.77,21.13,0.03,4.54
25.3,-33.8,95,19830227,20.86,15.41,80.58,59.18,1.39,3.74,4.11,5.72,2.72
25.3,-33.8,95,19830228,19.91,14.27,82.47,52.57,1.42,3.29,8.55,1.34,2.59
25.3,-33.8,95,19830301,27.36,14.37,88.7,53.09,1.84,2.46,24.59,0.00,4.71
25.3,-33.8,95,19830302,31.59,16.69,90.24,50.22,2.04,3.04,20.24,2.26,5.19
25.3,-33.8,95,19830303,21.8,15.32,79.01,63.2,1.57,2.73,16.3,0.93,3.35
25.3,-33.8,95,19830304,25.91,13.14,86.38,52.06,1.58,1.13,23.78,0.00,4.18
25.3,-33.8,95,19830305,25.65,14.02,88.76,50.25,1.56,3.09,24.55,0.07,4.86
25.3,-33.8,95,19830306,26.35,15.02,76.56,41.45,1.51,1.53,22.52,0.04,4.37
25.3,-33.8,95,19830307,33.84,13.88,99.3,23.97,1.55,2.61,25.01,0.00,6.36
25.3,-33.8,95,19830308,22.7,14.48,79.99,35.46,1.21,3.11,19.53,6.42,4.49
25.3,-33.8,95,19830309,23,12.2,78.28,41.86,1.26,1.65,23.78,0.01,4.12
25.3,-33.8,95,19830310,24.2,10.72,89.15,41.47,1.35,2.49,25.03,0.00,4.45
25.3,-33.8,95,19830311,29.7,12.97,84.59,43.5,1.71,1.68,23.42,0.00,4.66
25.3,-33.8,95,19830312,29.92,15.96,94.14,49.78,2.07,1.82,22.53,0.00,4.52
25.3,-33.8,95,19830313,32.64,16.22,92.32,43.01,2.1,1.28,22.27,0.00,4.63
25.3,-33.8,95,19830314,27.55,17.47,91.35,51.73,1.98,1.88,20.73,0.04,4.12
25.3,-33.8,95,19830315,26.79,17.63,89.22,49.58,2.02,2.28,18.64,0.75,3.82
25.3,-33.8,95,19830316,25.03,17.55,93.63,60.49,2.02,1.74,15.56,0.61,3.06
25.3,-33.8,95,19830317,30.18,16.97,92.07,45.71,1.93,2.2,21.23,0.09,4.69
25.3,-33.8,95,19830318,23.27,13.47,90.71,68.27,1.53,4.07,3.31,7.37,2.56
25.3,-33.8,95,19830319,22.08,11.3,80.74,37.18,1.14,1.55,22.52,0.00,3.77
25.3,-33.8,95,19830320,22.65,10.44,90.86,47.91,1.31,1.96,19.22,0.22,3.42
25.3,-33.8,95,19830321,20.96,13.98,83.04,59.33,1.52,1.78,14.2,0.76,2.64
25.3,-33.8,95,19830322,25,11.55,91.42,48.94,1.47,1.97,22.17,0.00,3.91
25.3,-33.8,95,19830323,26.74,13.48,81.75,42.06,1.51,2.27,22.07,0.00,4.36
25.3,-33.8,95,19830324,26.54,15.42,86.48,48.53,1.7,1.6,21.19,0.00,3.92
25.3,-33.8,95,19830325,32.43,13.31,93.04,39.88,1.83,1.47,20.13,0.54,4.29
25.3,-33.8,95,19830326,21.24,17.19,88.62,67.3,1.98,2.96,6.15,3.59,1.56
25.3,-33.8,95,19830327,26.03,16.95,92.4,64.38,2.09,3.18,15.41,0.51,3.17
25.3,-33.8,95,19830328,26.12,18.1,92.43,66.8,2.19,2.71,14.89,1.45,3.04
25.3,-33.8,95,19830329,22.26,17.26,92.93,74.09,2.08,2.34,8.45,3.80,1.72
25.3,-33.8,95,19830330,26.02,15.73,95.64,63.37,2,1.76,17.64,0.29,3.16
25.3,-33.8,95,19830331,25.63,15.38,95.31,54.52,1.92,1.6,17.2,0.11,3.07
25.3,-33.8,95,19830401,25.85,15.77,98.24,56.35,1.95,1.49,17.53,0.07,3.10
25.3,-33.8,95,19830402,25.15,15.71,91.82,53.78,1.75,1.44,17.24,0.11,3.13
25.3,-33.8,95,19830403,30.94,14.36,90.49,42.58,1.86,1.46,19.62,0.01,3.92
25.3,-33.8,95,19830404,25.09,15.88,84.23,53.15,1.78,1.55,17.29,0.29,3.12
25.3,-33.8,95,19830405,21.46,13.74,91.81,65.01,1.59,3.16,8.76,1.39,2.25
25.3,-33.8,95,19830406,19.06,12.54,91.08,58.62,1.38,1.56,11.6,2.04,2.09
25.3,-33.8,95,19830407,22.42,10.8,88.3,47.29,1.27,1.4,19.52,0.00,3.05
25.3,-33.8,95,19830408,25.91,9.46,93.04,44.71,1.48,1.53,19.63,0.00,3.26
25.3,-33.8,95,19830409,22.51,12.66,93.42,66.14,1.81,1.33,6.37,2.16,1.40
25.3,-33.8,95,19830410,24.7,15.75,97.11,61.16,1.91,1.09,13.1,1.41,2.34
25.3,-33.8,95,19830411,26.51,14.67,95.62,58.66,1.9,1.35,16.98,0.00,2.93
25.3,-33.8,95,19830412,31.28,15.02,95.26,37.01,1.86,1.24,17.59,0.00,3.49
25.3,-33.8,95,19830413,25.83,15.93,78.46,48.44,1.68,1.66,17.63,0.00,3.23
25.3,-33.8,95,19830414,31.66,13.57,92.16,37.09,1.66,1.4,17.32,0.00,3.61
25.3,-33.8,95,19830415,25.61,16.25,87.52,59.27,1.84,1.9,15.01,0.01,2.89
25.3,-33.8,95,19830416,24.13,16.32,83.83,60.23,1.81,1.55,12.28,2.22,2.37
25.3,-33.8,95,19830417,22.88,15.7,91.7,41.46,1.48,3.64,14.74,4.23,3.46
25.3,-33.8,95,19830418,19.78,14.19,86.07,56.03,1.4,4.61,13.69,1.49,2.96
25.3,-33.8,95,19830419,20.7,12.71,80.07,59.86,1.46,1.82,11.56,0.56,2.11
25.3,-33.8,95,19830420,26.47,11.62,96.66,42.65,1.49,1.48,17.01,0.00,2.97
25.3,-33.8,95,19830421,32.63,14.21,62.5,24.03,1.18,2.59,16.86,0.00,5.01
25.3,-33.8,95,19830422,21.81,11.06,85.34,57.78,1.4,1.42,13.08,1.04,2.16
25.3,-33.8,95,19830423,19.13,13.68,85.5,59.56,1.42,2.18,8.57,1.64,1.90
25.3,-33.8,95,19830424,22.92,10.51,90.39,54.06,1.47,1.86,16.22,0.00,2.50
25.3,-33.8,95,19830425,27.62,11.16,95.11,40.94,1.59,1.27,16.02,0.00,2.74
25.3,-33.8,95,19830426,32.93,13.44,88.99,26.68,1.4,1.63,15.53,0.00,3.71
25.3,-33.8,95,19830427,26.34,16.12,68.21,30.68,1.4,2.29,15.41,0.00,3.52
25.3,-33.8,95,19830428,20.94,14.05,80.2,62.08,1.58,2.27,8.71,2.34,1.88
25.3,-33.8,95,19830429,24.3,11.26,86.54,42.72,1.33,1.24,15.06,0.00,2.43
25.3,-33.8,95,19830430,25.06,11.06,91.9,23.39,1.32,1.57,15.46,0.00,2.69
25.3,-33.8,95,19830501,22.62,12.51,88.72,64.08,1.8,1.72,11.46,0.72,1.73
25.3,-33.8,95,19830502,27.54,14.19,88.04,44.93,1.59,2.11,7.84,0.56,2.65
25.3,-33.8,95,19830503,21.64,11.6,72.24,42.96,1.24,2.88,14.46,0.00,2.83
25.3,-33.8,95,19830504,24.66,9.33,92.03,41.58,1.31,1.96,14.87,0.00,2.66
25.3,-33.8,95,19830505,31.87,12.52,71.89,22.14,1.14,2.28,15.07,0.00,4.17
25.3,-33.8,95,19830506,22.41,13.37,79.94,54.13,1.42,1.65,13.87,0.00,2.27
25.3,-33.8,95,19830507,19.76,12.57,88.97,67.51,1.45,1.93,8.69,0.65,1.67
25.3,-33.8,95,19830508,23.12,10.95,91.73,49.64,1.38,1.33,14.11,0.00,2.10
25.3,-33.8,95,19830509,29.29,11.39,90.53,20.35,1.18,2.56,13.99,0.00,3.83
25.3,-33.8,95,19830510,16.23,8.98,81.38,61.91,1.14,4.41,4.77,4.21,1.74
25.3,-33.8,95,19830511,14.71,7.35,84.34,54.75,1.01,2.05,8.48,2.65,1.43
25.3,-33.8,95,19830512,22.29,5.34,87.53,29.86,0.77,1.61,14.31,0.00,2.46
25.3,-33.8,95,19830513,29.82,8.94,42.83,26.27,0.94,3.54,11.99,0.00,4.81
25.3,-33.8,95,19830514,25.74,16.4,49.39,41.99,1.15,3.29,6.66,0.23,3.92
25.3,-33.8,95,19830515,20.22,12.1,53.97,28.17,0.86,5.47,12.26,1.66,4.34
25.3,-33.8,95,19830516,15.03,10.39,90.87,73.74,1.26,2.35,4.98,7.02,1.08
25.3,-33.8,95,19830517,16.42,7.48,91.78,58.04,1.15,1.34,9.15,0.24,1.23
25.3,-33.8,95,19830518,19.74,8.19,92.35,49.92,1.19,2.41,12.72,0.00,1.95
25.3,-33.8,95,19830519,27.67,8.8,82.95,29.11,1.14,2.11,11.69,0.55,2.96
25.3,-33.8,95,19830520,20.88,14.86,57.03,33.32,0.86,5.33,11.79,1.51,4.76
25.3,-33.8,95,19830521,20.03,12.08,56.18,34.25,0.76,3.99,11.93,0.00,3.89
25.3,-33.8,95,19830522,18.47,10.14,69.97,40.16,0.93,2.97,10.75,0.21,2.55
25.3,-33.8,95,19830523,17.13,10.93,75.93,55.98,1.15,3.93,7.82,0.36,2.05
25.3,-33.8,95,19830524,20.34,10.23,67.94,40.46,1.06,1.81,11.88,0.00,2.03
25.3,-33.8,95,19830525,24.46,9.49,70.17,24.48,0.82,2.17,11.68,0.00,2.97
25.3,-33.8,95,19830526,18.79,11.1,78.95,31.34,1.01,2.02,5.42,1.68,1.97
25.3,-33.8,95,19830527,20.72,7.67,82.99,48.01,1.12,1.22,12.05,0.00,1.59
25.3,-33.8,95,19830528,24.53,9.82,77.47,34.71,1.02,1.8,10.86,0.00,2.43
25.3,-33.8,95,19830529,22.51,12.46,88.63,34.73,1.15,2.69,8.64,0.00,2.63
25.3,-33.8,95,19830530,20.14,10.73,75.32,39.84,1.07,2.44,10.99,0.09,2.24
25.3,-33.8,95,19830531,22.6,10.24,55.95,36.79,0.96,1.76,11.72,0.00,2.27
25.3,-33.8,95,19830601,24.82,9.76,50.91,23.26,0.84,1.88,11.92,0.00,2.67
25.3,-33.8,95,19830602,27.88,9.6,52.53,17.76,0.74,2.69,11.38,0.00,3.87
25.3,-33.8,95,19830603,17.44,9.1,78.59,47.87,1.1,3.27,9.35,0.04,1.89
25.3,-33.8,95,19830604,24.2,6.91,88.85,29.64,0.8,2.05,11.9,0.00,2.66
25.3,-33.8,95,19830605,20.55,10.87,74.69,35.62,1.17,2.31,11.1,0.01,2.04
25.3,-33.8,95,19830606,15.61,11.91,85.65,77.62,1.31,1.97,3.24,1.83,1.01
25.3,-33.8,95,19830607,18.2,8.56,78.57,46.19,0.98,1.34,11.15,0.00,1.49
25.3,-33.8,95,19830608,22.57,7.42,89.03,38.75,1.07,1.62,11.45,0.00,1.88
25.3,-33.8,95,19830609,18.45,9.39,82.32,50.06,1.14,3.94,8.42,0.11,2.09
25.3,-33.8,95,19830610,13.93,9.34,85.82,61.53,1.07,2.45,5.81,1.76,1.22
25.3,-33.8,95,19830611,19.74,6.49,82.17,41.23,1.01,2.3,10.07,0.70,1.89
25.3,-33.8,95,19830612,17.71,8.36,77.74,43.81,0.96,2.96,10.46,0.34,2.08
25.3,-33.8,95,19830613,16.99,9.98,85.87,47.44,1.19,3.5,5.73,2.96,1.60
25.3,-33.8,95,19830614,15.3,9.69,94.04,78.29,1.35,1.68,2.93,5.04,0.68
25.3,-33.8,95,19830615,22.99,7.9,77.2,33.34,0.88,2.17,11.33,0.00,2.48
25.3,-33.8,95,19830616,22.35,10.01,75.28,31.91,1.04,2.01,8.09,10.45,2.18
25.3,-33.8,95,19830617,16.06,10.33,90.52,79.49,1.36,2.23,5.02,13.94,0.90
25.3,-33.8,95,19830618,17.56,8.82,83.36,55.33,1.15,1.45,9.56,0.00,1.24
25.3,-33.8,95,19830619,17.54,6.65,92.78,60.44,1.1,1.32,10.71,0.00,1.18
25.3,-33.8,95,19830620,22.56,8.38,62.81,38.7,0.98,3.35,11.08,0.00,2.93
25.3,-33.8,95,19830621,24.11,16.02,46.54,35.31,0.97,3.96,9.56,0.00,4.26
25.3,-33.8,95,19830622,23.2,11.98,59.98,33.41,0.97,3.13,10.86,0.00,3.22
25.3,-33.8,95,19830623,18.86,11.18,66.91,35.85,0.87,3.22,10.23,0.06,2.79
25.3,-33.8,95,19830624,22.33,11.01,62.82,31.53,0.98,3.49,11.13,0.21,3.18
25.3,-33.8,95,19830625,14.81,7.84,84.64,42.31,0.83,3.58,9.7,7.89,2.11
25.3,-33.8,95,19830626,18.82,8.92,61.16,44.69,0.85,4.07,9.96,0.00,2.97
25.3,-33.8,95,19830627,17,11.4,85.09,46.36,1.13,2.28,5.71,1.28,1.60
25.3,-33.8,95,19830628,14.76,8.06,84.52,59.63,1.14,2.58,7.77,2.04,1.11
25.3,-33.8,95,19830629,18.26,5.56,90.64,54.58,1.02,1.67,10.36,0.00,1.41
25.3,-33.8,95,19830630,17.09,7.61,84.81,61.24,1.22,1.55,8.52,0.08,1.07
25.3,-33.8,95,19830701,18.63,10.48,92.81,68.09,1.43,1.73,8.5,0.14,1.12
25.3,-33.8,95,19830702,22.33,7.29,90.92,47.3,1.11,1.82,11.02,0.00,1.88
25.3,-33.8,95,19830703,22.97,10.22,58.89,34.05,0.89,2.76,10.96,0.00,3.00
25.3,-33.8,95,19830704,24.41,13.05,46.9,31.26,0.93,4.62,9.93,0.00,4.53
25.3,-33.8,95,19830705,20.95,7.31,76.03,50.19,0.85,5.31,8.71,3.29,3.72
25.3,-33.8,95,19830706,12.03,6.42,80.19,58.28,0.83,2.53,6.46,0.21,1.35
25.3,-33.8,95,19830707,18.24,3.75,93.02,33.69,0.78,1.65,10.67,0.00,1.69
25.3,-33.8,95,19830708,14.08,7.1,74.3,42.24,0.82,3.95,9.28,0.07,2.08
25.3,-33.8,95,19830709,16.82,6.22,74.05,39.97,0.76,2.02,11.1,0.00,1.89
25.3,-33.8,95,19830710,17.62,5.06,77.72,45.39,0.93,2.34,10.46,0.00,1.74
25.3,-33.8,95,19830711,20.83,5.81,95.4,39.9,0.93,1.95,11.27,0.00,2.02
25.3,-33.8,95,19830712,23.6,8.97,61.74,31.26,0.92,1.89,10.51,0.00,2.44
25.3,-33.8,95,19830713,23.67,8.59,84.47,30.25,1.01,2.02,10.41,0.44,2.41
25.3,-33.8,95,19830714,22.8,11.86,55.32,21.27,0.76,5.23,10.97,0.00,4.92
25.3,-33.8,95,19830715,16.78,9.82,76.15,49.28,0.99,4.22,9.7,0.17,2.40
25.3,-33.8,95,19830716,12.98,7.17,76.97,53.39,0.87,3.54,7.43,1.11,1.70
25.3,-33.8,95,19830717,13.95,5.14,89.26,54.78,0.89,1.55,10.81,1.22,1.26
25.3,-33.8,95,19830718,19.17,2.86,90.35,33.76,0.71,1.28,12.36,0.00,1.73
25.3,-33.8,95,19830719,25.78,6.31,57.77,31.77,0.81,3.04,11.3,0.00,3.67
25.3,-33.8,95,19830720,21.13,9.51,82.13,44.71,1.16,1.65,11.86,0.00,1.89
25.3,-33.8,95,19830721,25.81,8.63,78.58,24.03,0.88,2.88,11.97,0.00,3.60
25.3,-33.8,95,19830722,17.64,8,70.13,43.87,0.82,4.2,9.15,0.37,2.93
25.3,-33.8,95,19830723,12.68,6.25,79.53,54.1,0.9,1.99,7.48,0.56,1.25
25.3,-33.8,95,19830724,12.53,8.66,96.48,76.49,1.19,4.34,2.65,9.48,0.71
25.3,-33.8,95,19830725,12.79,11.05,93.71,84.73,1.34,5.48,0.25,78.56,0.51
25.3,-33.8,95,19830726,13.53,12.25,89.66,88.44,1.49,5.68,0.53,81.58,0.26
25.3,-33.8,95,19830727,15.68,12.62,96.75,89.18,1.59,3.52,5,33.83,0.64
25.3,-33.8,95,19830728,16.47,8.64,89.78,63.35,1.33,2.07,9.9,0.37,1.15
25.3,-33.8,95,19830729,18.57,7.08,95.81,61.93,1.22,1.61,12.64,0.00,1.53
25.3,-33.8,95,19830730,22.56,7.56,85.95,45.73,1.16,2.2,13.29,0.00,2.35
25.3,-33.8,95,19830731,23.15,9.11,80.29,44.13,1.24,2.18,12.66,0.00,2.39
25.3,-33.8,95,19830801,23.24,11.07,55.15,41.15,1.06,3.28,12.76,0.00,3.39
25.3,-33.8,95,19830802,19.59,9.94,83.59,57.1,1.24,1.59,13,0.00,1.84
25.3,-33.8,95,19830803,19.1,9.46,92.8,52.4,1.27,2.04,12.13,0.00,1.79
25.3,-33.8,95,19830804,22.96,8.65,92.33,40.09,1.15,2.17,13.63,0.00,2.56
25.3,-33.8,95,19830805,16.25,8.41,81.84,62.26,1.03,2.82,7.56,5.16,1.82
25.3,-33.8,95,19830806,14.62,7.15,71.6,46.71,0.81,3.93,11.73,0.17,2.46
25.3,-33.8,95,19830807,11.2,7.28,87.61,71.92,0.98,1.72,6.17,3.78,1.01
25.3,-33.8,95,19830808,13.03,5.63,89.52,66.77,1.01,1.12,10.82,0.67,1.18
25.3,-33.8,95,19830809,15.89,4.48,92.18,57.57,0.99,1.25,14.28,0.00,1.57
25.3,-33.8,95,19830810,18.23,4.87,92.91,49.15,0.98,1.33,14.48,0.00,1.85
25.3,-33.8,95,19830811,19.61,6.45,77.52,46.88,1,1.62,14.61,0.00,2.15
25.3,-33.8,95,19830812,20.05,5.01,96.36,50.82,1.07,1.29,14.61,0.00,1.96
25.3,-33.8,95,19830813,24.79,7.84,60.55,34.69,0.9,3.05,15.21,0.00,3.89
25.3,-33.8,95,19830814,22.29,12.58,84.58,16.82,1.06,2.87,14.42,0.01,3.42
25.3,-33.8,95,19830815,16.36,10.51,87.88,66.7,1.27,1.51,9.46,0.30,1.45
25.3,-33.8,95,19830816,19.62,9.24,93.89,58.81,1.3,2.29,13.82,0.05,2.10
25.3,-33.8,95,19830817,15.16,10.84,84.86,69.27,1.16,4.45,9.67,3.09,1.98
25.3,-33.8,95,19830818,16.24,7.67,75.37,56.3,1.02,1.55,12.42,0.00,1.81
25.3,-33.8,95,19830819,19.82,5.38,87.99,50.92,1.02,1.64,16.03,0.00,2.31
25.3,-33.8,95,19830820,20.03,8.08,77.27,44.65,0.98,3.85,15.48,0.00,3.29
25.3,-33.8,95,19830821,13.94,8.48,75.48,50.87,0.86,2.91,13.08,0.01,2.30
25.3,-33.8,95,19830822,13.17,7.16,77.78,62.81,0.92,2.15,10.72,0.92,1.69
25.3,-33.8,95,19830823,17.39,3.83,91.6,51.46,0.99,1.64,16.44,0.00,2.08
25.3,-33.8,95,19830824,25.6,6.3,82.15,37.64,1.01,2.54,16.68,0.00,3.70
25.3,-33.8,95,19830825,26.96,15.31,59.34,28.56,1.03,2.73,16.73,0.00,4.59
25.3,-33.8,95,19830826,17.27,9.87,81.27,63.06,1.22,2.29,14.5,0.02,2.12
25.3,-33.8,95,19830827,14.8,8.95,84.31,62.76,1.07,1.76,9.06,0.38,1.60
25.3,-33.8,95,19830828,19.03,8.5,75.42,35.48,0.92,2.77,17.49,0.06,3.16
25.3,-33.8,95,19830829,12.2,8.36,77.48,65.03,0.96,2.06,3.33,0.36,1.25
25.3,-33.8,95,19830830,24.88,5.59,90.31,39.78,1,1.71,17.81,0.00,3.27
25.3,-33.8,95,19830831,19.57,10.61,70.88,52.97,1.03,2.57,17.16,0.00,3.16
25.3,-33.8,95,19830901,25.49,7.66,90.49,44.35,1.25,1.26,17.9,0.00,3.00
25.3,-33.8,95,19830902,29.3,12.91,57.29,36.44,1.34,1.66,16.76,0.00,3.74
25.3,-33.8,95,19830903,23.82,11.6,89.32,45.07,1.28,3.37,16.67,0.02,3.76
25.3,-33.8,95,19830904,15.56,8.55,79.36,53.96,0.99,2.04,12.06,0.26,2.12
25.3,-33.8,95,19830905,23.07,7.98,85.52,51.63,1.14,1.59,16.71,0.00,2.95
25.3,-33.8,95,19830906,19.27,10.83,80.48,58.05,1.21,2.15,14.55,0.00,2.59
25.3,-33.8,95,19830907,15.49,11.8,91.46,72.84,1.38,1.64,5.29,4.09,1.16
25.3,-33.8,95,19830908,13.29,11.85,95.21,87.81,1.37,2.36,1.62,7.00,0.69
25.3,-33.8,95,19830909,15.18,11.77,87.92,73.57,1.28,2.14,3.15,0.95,1.20
25.3,-33.8,95,19830910,20.87,12.16,85.84,69.28,1.52,2.87,11.23,0.05,2.29
25.3,-33.8,95,19830911,21.35,12.4,87.68,63.33,1.56,2.49,7.8,3.21,1.96
25.3,-33.8,95,19830912,21.59,11.47,90.15,49.53,1.39,1.8,18.53,0.20,2.99
25.3,-33.8,95,19830913,15.22,9.01,67.15,56.33,0.97,3.84,15.18,0.01,2.77
25.3,-33.8,95,19830914,17.27,7.65,76.39,46.02,0.98,2.1,19.08,0.00,2.87
25.3,-33.8,95,19830915,20.72,7.56,83.84,44.54,1.17,1.38,20.05,0.00,2.97
25.3,-33.8,95,19830916,21.06,9.41,90.34,40.56,1.09,3.65,18.13,0.01,3.76
25.3,-33.8,95,19830917,16.16,8.67,69.19,50.52,0.95,1.79,17.24,0.03,2.69
25.3,-33.8,95,19830918,17.48,7.29,75.65,47.75,1.06,2.47,17.33,0.00,2.71
25.3,-33.8,95,19830919,25.34,7.32,88.84,41.53,1.22,1.7,20.29,0.00,3.69
25.3,-33.8,95,19830920,20.11,11.9,79.72,60.12,1.29,2.25,20.05,0.28,3.29
25.3,-33.8,95,19830921,20.53,12.75,90.32,65.13,1.48,2.11,9.06,6.65,2.12
25.3,-33.8,95,19830922,18.23,11.59,88.16,61.51,1.22,2.04,16.86,0.44,2.82
25.3,-33.8,95,19830923,16,9.94,90.47,55.28,1.1,3.97,15.48,6.26,2.72
25.3,-33.8,95,19830924,13.56,8.26,82.29,60.63,1.05,5.1,4.8,3.74,1.65
25.3,-33.8,95,19830925,18.56,10.85,82.42,63.74,1.3,2.25,15.29,0.64,2.59
25.3,-33.8,95,19830926,27.49,8.99,93.07,39.76,1.33,1.65,20.57,0.00,4.05
